Dataset ID;Dataset Name;Number of Rows;Number of Columns;Unique Values;Count of Zeros;Missing Values;Statistics;Tags;Category;Has Geodata;Has DateTime;Findability Weight;AccessURL Status Code;Accessibility Weight;Responsible Person;Agency;Reusability Weight
193;График закрытия родильных домов Санкт-Петербурга;12;4;{'number': 12, 'name': 12, 'date_close': 12, 'date_open': 12};{'number': 0, 'name': 0, 'date_close': 0, 'date_open': 0};{'number': 0.0, 'name': 0.0, 'date_close': 0.0, 'date_open': 0.0};{('number', 'count'): 12.0, ('number', 'mean'): 6.5, ('number', 'std'): 3.605551275463989, ('number', 'min'): 1.0, ('number', '50%'): 6.5, ('number', 'max'): 12.0};Нет;Здравоохранение;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Демина Ольга Алексеевна', 'phone': '78125739763', 'email': 'DeminaO@spbmiac.ru'}];Комитет по здравоохранению;30
196;Реестр государственных функций Санкт-Петербурга;100;9;{'number': 100, 'document_of_government': 1, 'number_regulations': 96, 'authority_of_the_administration_of_st_petersburg': 1, 'name_competence': 96, 'name_fanction': 100, 'reg_number': 1, 'type': 2, 'numbers_orders': 1};{'number': 0, 'document_of_government': 0, 'number_regulations': 0, 'authority_of_the_administration_of_st_petersburg': 0, 'name_competence': 0, 'name_fanction': 0, 'reg_number': 0, 'type': 0, 'numbers_orders': 0};{'number': 0.0, 'document_of_government': 0.0, 'number_regulations': 0.0, 'authority_of_the_administration_of_st_petersburg': 0.0, 'name_competence': 0.0, 'name_fanction': 0.0, 'reg_number': 0.0, 'type': 0.0, 'numbers_orders': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};['Функции', 'Органы власти', 'Реестр'];Органы государственной власти;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Токарева Любовь Сергеевна', 'phone': '78125767348', 'email': 'tokareva@kis.gov.spb.ru'}];Комитет по информатизации и связи;30
199;Реестр государственных услуг Санкт-Петербурга;100;11;{'number': 100, 'document_of_government': 1, 'number_regulations': 13, 'authority_of_the_administration_of_st_petersburg': 1, 'name_competence': 13, 'name_competence_with_administrative_regulations': 100, 'reg_number_service': 100, 'type': 1, 'metod_of_providing_service': 12, 'link_to_the_portal_public_services_in_st_petersburg': 98, 'number_orders': 89};{'number': 0, 'document_of_government': 0, 'number_regulations': 0, 'authority_of_the_administration_of_st_petersburg': 0, 'name_competence': 0, 'name_competence_with_administrative_regulations': 0, 'reg_number_service': 0, 'type': 0, 'metod_of_providing_service': 0, 'link_to_the_portal_public_services_in_st_petersburg': 0, 'number_orders': 0};{'number': 0.0, 'document_of_government': 0.0, 'number_regulations': 0.0, 'authority_of_the_administration_of_st_petersburg': 0.0, 'name_competence': 0.0, 'name_competence_with_administrative_regulations': 0.0, 'reg_number_service': 0.0, 'type': 0.0, 'metod_of_providing_service': 0.0, 'link_to_the_portal_public_services_in_st_petersburg': 0.0, 'number_orders': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};['Услуги', 'Органы власти', 'Реестр'];Органы государственной власти;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Токарева Любовь Сергеевна', 'phone': '78125767348', 'email': 'tokareva@kis.gov.spb.ru'}];Комитет по информатизации и связи;30
202;Административно-территориальное устройство Санкт-Петербурга;18;3;{'name': 18, 'okato': 18, 'code_district': 18};{'name': 0, 'okato': 0, 'code_district': 0};{'name': 0.0, 'okato': 0.0, 'code_district': 0.0};{('okato', 'count'): 18.0, ('okato', 'mean'): 40279.944444444445, ('okato', 'std'): 10.843660236297586, ('okato', 'min'): 40262.0, ('okato', '50%'): 40279.5, ('okato', 'max'): 40298.0};Нет;Территориальное деление;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Дёмин Антон Юрьевич', 'phone': '78125767985', 'email': 'demin@commim.spb.ru'}];Комитет имущественных отношений Санкт-Петербурга;30
205;Реестр информационных систем Санкт-Петербурга;100;9;{'name': 100, 'short_name': 100, 'purpose': 81, 'operator': 46, 'owner_information': 32, 'make_year': 28, 'number_certificate': 100, 'date_registration': 69, 'gis_uk_code': 100};{'name': 0, 'short_name': 0, 'purpose': 0, 'operator': 0, 'owner_information': 0, 'make_year': 0, 'number_certificate': 0, 'date_registration': 0, 'gis_uk_code': 0};{'name': 0.0, 'short_name': 0.0, 'purpose': 0.0, 'operator': 0.0, 'owner_information': 0.0, 'make_year': 0.0, 'number_certificate': 0.0, 'date_registration': 0.0, 'gis_uk_code': 0.0};{('gis_uk_code', 'count'): 100.0, ('gis_uk_code', 'mean'): 1883.5, ('gis_uk_code', 'std'): 814.0272189130491, ('gis_uk_code', 'min'): 141.0, ('gis_uk_code', '50%'): 1782.0, ('gis_uk_code', 'max'): 3337.0};['Информационные системы', 'ГИС', 'Государственный системы', 'Системы', 'IT', 'Реестр'];Информационные технологии;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Кузьмин Егор Олегович', 'phone': '78125767863', 'email': 'kuzmin@kis.gov.spb.ru'}];Комитет по информатизации и связи;30
208;Объекты недвижимого фонда, находящиеся в собственности Санкт-Петербурга, предназначенные для предоставления субъектам малого и среднего предпринимательства в Санкт-Петербурге;100;8;{'district': 12, 'address': 88, 'type': 4, 'cadastral_number': 99, 'area': 98, 'status': 2, 'document': 39, 'obj_id': 100};{'district': 0, 'address': 0, 'type': 0, 'cadastral_number': 0, 'area': 0, 'status': 0, 'document': 0, 'obj_id': 0};{'district': 0.0, 'address': 0.0, 'type': 0.0, 'cadastral_number': 0.0, 'area': 0.0, 'status': 0.0, 'document': 0.0, 'obj_id': 0.0};{('obj_id', 'count'): 100.0, ('obj_id', 'mean'): 759030884.73, ('obj_id', 'std'): 523791170.09573436, ('obj_id', 'min'): 100257045.0, ('obj_id', '50%'): 450024117.5, ('obj_id', 'max'): 2100004733.0};Нет;Земля и имущество;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Демин Антон Юрьевич', 'phone': '78125767985', 'email': 'demin@commim.spb.ru'}];Комитет имущественных отношений Санкт-Петербурга;30
211;Каталог государственных сайтов Санкт-Петербурга;100;4;{'id': 100, 'name_ru': 99, 'host': 100, 'organization__full_name_ru': 98};{'id': 0, 'name_ru': 0, 'host': 0, 'organization__full_name_ru': 0};{'id': 0.0, 'name_ru': 0.0, 'host': 0.0, 'organization__full_name_ru': 0.0};{('id', 'count'): 100.0, ('id', 'mean'): 50.5, ('id', 'std'): 29.011491975882016, ('id', 'min'): 1.0, ('id', '50%'): 50.5, ('id', 'max'): 100.0};['Портал', 'Интернет', 'Веб', 'Перечень', 'Каталог', 'ИОГВ', 'Сайт'];Информационные технологии;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Мороз Андрей Васильевич', 'phone': '78125767213', 'email': 'moroz@sc.gov.spb.ru'}];Комитет по информатизации и связи;30
214;Муниципальные округа;100;6;{'municipal_district_code': 100, 'municipal_district': 100, 'name': 17, 'district_area': 100, 'okato': 100, 'uid_zone': 100};{'municipal_district_code': 0, 'municipal_district': 0, 'name': 0, 'district_area': 0, 'okato': 0, 'uid_zone': 0};{'municipal_district_code': 0.0, 'municipal_district': 0.0, 'name': 0.0, 'district_area': 0.0, 'okato': 0.0, 'uid_zone': 0.0};{('municipal_district_code', 'count'): 100.0, ('municipal_district_code', 'mean'): 61.93, ('municipal_district_code', 'std'): 38.89308188073835, ('municipal_district_code', 'min'): 1.0, ('municipal_district_code', '50%'): 57.5, ('municipal_district_code', 'max'): 129.0, ('uid_zone', 'count'): 100.0, ('uid_zone', 'mean'): 13513.74, ('uid_zone', 'std'): 8593.769629025883, ('uid_zone', 'min'): 5979.0, ('uid_zone', '50%'): 13252.5, ('uid_zone', 'max'): 55040.0};Нет;Территориальное деление;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Демин Антон Юрьевич', 'phone': '78125767985', 'email': 'demin@commim.spb.ru'}];Комитет имущественных отношений Санкт-Петербурга;30
217;Перечень подведомственных Управлению ветеринарии Санкт-Петербурга государственных учреждений и их структурных подразделений (ветеринарные станции, клиники, лечебницы, участки);23;6;{'name': 10, 'district_city': 17, 'address': 23, 'phone': 22, 'number': 23, 'notes': 4};{'name': 0, 'district_city': 0, 'address': 0, 'phone': 0, 'number': 0, 'notes': 0};{'name': 0.0, 'district_city': 0.0, 'address': 0.0, 'phone': 0.0, 'number': 0.0, 'notes': 0.08695652173913043};{('number', 'count'): 23.0, ('number', 'mean'): 12.0, ('number', 'std'): 6.782329983125268, ('number', 'min'): 1.0, ('number', '50%'): 12.0, ('number', 'max'): 23.0};['Ветеринар', 'Ветеринария', 'Подведомственное учреждение'];Здравоохранение;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Галахина Елена Александровна', 'phone': '78124176797', 'email': 'galakhina@uvet.gov.spb.ru'}];Управление ветеринарии Санкт-Петербурга;30
220;Информация о договорах на лесные участки;2;9;{'note': 2, 'individual_tax_number_of_the_forest_user': 2, 'contract_number': 2, 'date_of_contract': 2, 'type_of_usage_right': 1, 'type_of_forest_use': 1, 'contract_time': 2, 'forest_location': 2, 'coordinates': 1};{'note': 0, 'individual_tax_number_of_the_forest_user': 0, 'contract_number': 0, 'date_of_contract': 0, 'type_of_usage_right': 0, 'type_of_forest_use': 0, 'contract_time': 0, 'forest_location': 0, 'coordinates': 0};{'note': 0.0, 'individual_tax_number_of_the_forest_user': 0.0, 'contract_number': 0.0, 'date_of_contract': 0.0, 'type_of_usage_right': 0.0, 'type_of_forest_use': 0.0, 'contract_time': 0.0, 'forest_location': 0.0, 'coordinates': 0.0};{('note', 'count'): 2.0, ('note', 'mean'): 1.5, ('note', 'std'): 0.7071067811865476, ('note', 'min'): 1.0, ('note', '50%'): 1.5, ('note', 'max'): 2.0, ('individual_tax_number_of_the_forest_user', 'count'): 2.0, ('individual_tax_number_of_the_forest_user', 'mean'): 781367141316.5, ('individual_tax_number_of_the_forest_user', 'std'): 1711834944.4603353, ('individual_tax_number_of_the_forest_user', 'min'): 780156691219.0, ('individual_tax_number_of_the_forest_user', '50%'): 781367141316.5, ('individual_tax_number_of_the_forest_user', 'max'): 782577591414.0};['Экология'];Экология;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Рябев Игорь Александрович', 'phone': '88125760116', 'email': 'ryabev@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
223;Результаты лесопатологических обследований;1;4;{'note': 1, 'area_of_pathological_examinations_hectares': 1, 'the_quantity_of_acts_of_forest_pathology_surveys': 1, 'continuous_sanitary_felling_hectares': 1};{'note': 0, 'area_of_pathological_examinations_hectares': 0, 'the_quantity_of_acts_of_forest_pathology_surveys': 0, 'continuous_sanitary_felling_hectares': 0};{'note': 0.0, 'area_of_pathological_examinations_hectares': 0.0, 'the_quantity_of_acts_of_forest_pathology_surveys': 0.0, 'continuous_sanitary_felling_hectares': 0.0};{('note', 'count'): 1.0, ('note', 'mean'): 1.0, ('note', 'std'): nan, ('note', 'min'): 1.0, ('note', '50%'): 1.0, ('note', 'max'): 1.0, ('the_quantity_of_acts_of_forest_pathology_surveys', 'count'): 1.0, ('the_quantity_of_acts_of_forest_pathology_surveys', 'mean'): 4.0, ('the_quantity_of_acts_of_forest_pathology_surveys', 'std'): nan, ('the_quantity_of_acts_of_forest_pathology_surveys', 'min'): 4.0, ('the_quantity_of_acts_of_forest_pathology_surveys', '50%'): 4.0, ('the_quantity_of_acts_of_forest_pathology_surveys', 'max'): 4.0};['Экология', 'Реестр'];Экология;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Рябев Игорь Александрович', 'phone': '88125760116', 'email': 'ryabev@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
226;Библиотеки;5;16;{'number': 5, 'name': 5, 'abbreviated_name': 5, 'address': 5, 'legal_address': 5, 'district': 3, 'nearest_subway_station': 5, 'chief': 5, 'phone': 5, 'fax': 5, 'mode': 5, 'email': 5, 'mo': 5, 'inn': 5, 'ogrn': 5, 'note': 5};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'legal_address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'mode': 0, 'email': 0, 'mo': 0, 'inn': 0, 'ogrn': 0, 'note': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'legal_address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'mode': 0.0, 'email': 0.0, 'mo': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'note': 0.0};"{('number', 'count'): 5, ('number', 'unique'): 5, ('number', 'top'): '1', ('number', 'freq'): 1, ('name', 'count'): 5, ('name', 'unique'): 5, ('name', 'top'): 'Санкт-Петербургское государственное бюджетное учреждение культуры ""Центральная городская детская библиотека им. А. С. Пушкина""', ('name', 'freq'): 1, ('abbreviated_name', 'count'): 5, ('abbreviated_name', 'unique'): 5, ('abbreviated_name', 'top'): 'СПб ГБ УК ""ЦГДБ им.А.С.Пушкина""', ('abbreviated_name', 'freq'): 1, ('address', 'count'): 5, ('address', 'unique'): 5, ('address', 'top'): '190000, г.Санкт-Петербург, Большая Морская улица, дом 33, литера А, помещение №1Н,2Н,3Н,8Н,Л-5,Л-6', ('address', 'freq'): 1, ('legal_address', 'count'): 5, ('legal_address', 'unique'): 5, ('legal_address', 'top'): '190000, г.Санкт-Петербург, Большая Морская улица, дом 33, литера А', ('legal_address', 'freq'): 1, ('district', 'count'): 5, ('district', 'unique'): 3, ('district', 'top'): 'Центральный', ('district', 'freq'): 3, ('nearest_subway_station', 'count'): 5, ('nearest_subway_station', 'unique'): 5, ('nearest_subway_station', 'top'): 'Невский проспект', ('nearest_subway_station', 'freq'): 1, ('chief', 'count'): 5, ('chief', 'unique'): 5, ('chief', 'top'): 'Апанасенок Карина Сергеевна', ('chief', 'freq'): 1, ('phone', 'count'): 5, ('phone', 'unique'): 5, ('phone', 'top'): '314-46-21', ('phone', 'freq'): 1, ('fax', 'count'): 5, ('fax', 'unique'): 5, ('fax', 'top'): '314-46-21', ('fax', 'freq'): 1, ('mode', 'count'): 5, ('mode', 'unique'): 5, ('mode', 'top'): 'пн-пт 10;00-20;00 ,сб-вс 10;00-18;00, последний четверг месяца - санитарный день', ('mode', 'freq'): 1, ('email', 'count'): 5, ('email', 'unique'): 5, ('email', 'top'): 'ccl@pushkinlib.spb.ru', ('email', 'freq'): 1, ('mo', 'count'): 5, ('mo', 'unique'): 5, ('mo', 'top'): 'муниципальное образование Адмиралтейский округ', ('mo', 'freq'): 1, ('inn', 'count'): 5, ('inn', 'unique'): 5, ('inn', 'top'): '7826740876', ('inn', 'freq'): 1, ('ogrn', 'count'): 5, ('ogrn', 'unique'): 5, ('ogrn', 'top'): '1037851029281', ('ogrn', 'freq'): 1, ('note', 'count'): 5, ('note', 'unique'): 5, ('note', 'top'): 'http://new.pushkinlib.spb.ru/', ('note', 'freq'): 1}";['Библиотека'];Культура;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Никулин Алексей Викторович', 'phone': '78124097780', 'email': 'nikulin@kkult.gov.spb.ru'}];Комитет по культуре Санкт-Петербурга;30
229;Реестр розничных рынков на территории Санкт-Петербурга;12;23;{'number': 12, 'authorization_number': 12, 'name': 11, 'abbreviated_name': 10, 'legal_address': 9, 'inn': 10, 'type': 2, 'location_of_the_object': 12, 'period_of_the_validity': 12, 'the_base_and_the_period_of_suspension_of_authorization': 0, 'the_base_and_the_date_of_cancelation_of_the_permit': 0, 'the_base_and_the_of_renewal_of_the_permit': 12, 'the_base_and_the_data_of_termination_of_the_permit': 0, 'additional_information': 0, 'number_of_buildings': 3, 'number_of_non_capital_facilities': 1, 'area': 12, 'the_total_number_or_trading_places': 12, 'agricultural_markets': 9, 'horticulture_markets': 6, 'on_approval_of_the_safety_data_sheet': 11, 'mode': 12, 'availability': 5};{'number': 0, 'authorization_number': 0, 'name': 0, 'abbreviated_name': 0, 'legal_address': 0, 'inn': 0, 'type': 0, 'location_of_the_object': 0, 'period_of_the_validity': 0, 'the_base_and_the_period_of_suspension_of_authorization': 0, 'the_base_and_the_date_of_cancelation_of_the_permit': 0, 'the_base_and_the_of_renewal_of_the_permit': 0, 'the_base_and_the_data_of_termination_of_the_permit': 0, 'additional_information': 0, 'number_of_buildings': 0, 'number_of_non_capital_facilities': 0, 'area': 0, 'the_total_number_or_trading_places': 0, 'agricultural_markets': 0, 'horticulture_markets': 0, 'on_approval_of_the_safety_data_sheet': 0, 'mode': 0, 'availability': 0};{'number': 0.0, 'authorization_number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'legal_address': 0.0, 'inn': 0.0, 'type': 0.0, 'location_of_the_object': 0.0, 'period_of_the_validity': 0.0, 'the_base_and_the_period_of_suspension_of_authorization': 1.0, 'the_base_and_the_date_of_cancelation_of_the_permit': 1.0, 'the_base_and_the_of_renewal_of_the_permit': 0.0, 'the_base_and_the_data_of_termination_of_the_permit': 1.0, 'additional_information': 1.0, 'number_of_buildings': 0.0, 'number_of_non_capital_facilities': 0.0, 'area': 0.0, 'the_total_number_or_trading_places': 0.0, 'agricultural_markets': 0.08333333333333333, 'horticulture_markets': 0.0, 'on_approval_of_the_safety_data_sheet': 0.08333333333333333, 'mode': 0.0, 'availability': 0.0};{('number', 'count'): 12.0, ('number', 'mean'): 6.5, ('number', 'std'): 3.605551275463989, ('number', 'min'): 1.0, ('number', '50%'): 6.5, ('number', 'max'): 12.0};['Реестр розничных рынков'];Торговля;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Лагунова Наталья Ильинична', 'phone': '78125760870', 'email': 'n.lagunova@cipit.gov.spb.ru'}];Комитет по промышленной политике, инновациям и торговле Санкт-Петербурга;30
232;Музеи, выставочные залы;17;16;{'number': 17, 'name': 17, 'abbreviated_name': 17, 'address': 17, 'legal_address': 17, 'district': 7, 'nearest_subway_station': 16, 'chief': 17, 'phone': 17, 'fax': 17, 'seats': 17, 'email': 17, 'mo': 13, 'inn': 17, 'ogrn': 17, 'note': 17};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'legal_address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'seats': 0, 'email': 0, 'mo': 0, 'inn': 0, 'ogrn': 0, 'note': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'legal_address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'seats': 0.0, 'email': 0.0, 'mo': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'note': 0.0};{('number', 'count'): 17.0, ('number', 'mean'): 9.0, ('number', 'std'): 5.049752469181039, ('number', 'min'): 1.0, ('number', '50%'): 9.0, ('number', 'max'): 17.0, ('inn', 'count'): 17.0, ('inn', 'mean'): 7637296421.0, ('inn', 'std'): 755692132.884882, ('inn', 'min'): 4705007122.0, ('inn', '50%'): 7825121827.0, ('inn', 'max'): 7841015216.0, ('ogrn', 'count'): 17.0, ('ogrn', 'mean'): 994465924930.3529, ('ogrn', 'std'): 232372987250.9182, ('ogrn', 'min'): 103784305737.0, ('ogrn', '50%'): 1037843042632.0, ('ogrn', 'max'): 1177847379676.0};['Культура', 'Музей'];Культура;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Никулин Алексей Викторович', 'phone': '78124097780', 'email': 'nikulin@kkult.gov.spb.ru'}];Комитет по культуре Санкт-Петербурга;30
235;Театры;27;16;{'number': 27, 'name': 27, 'abbreviated_name': 27, 'address': 27, 'legal_address': 27, 'district': 9, 'nearest_subway_station': 20, 'chief': 27, 'phone': 27, 'fax': 27, 'email': 27, 'seats': 23, 'mo': 16, 'inn': 27, 'ogrn': 26, 'note': 27};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'legal_address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'email': 0, 'seats': 0, 'mo': 0, 'inn': 0, 'ogrn': 0, 'note': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'legal_address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'email': 0.0, 'seats': 0.0, 'mo': 0.0, 'inn': 0.0, 'ogrn': 0.037037037037037035, 'note': 0.0};{('number', 'count'): 27.0, ('number', 'mean'): 14.0, ('number', 'std'): 7.937253933193772, ('number', 'min'): 1.0, ('number', '50%'): 14.0, ('number', 'max'): 27.0, ('inn', 'count'): 27.0, ('inn', 'mean'): 7815673590.962963, ('inn', 'std'): 10574325.131399106, ('inn', 'min'): 7803007447.0, ('inn', '50%'): 7812049482.0, ('inn', 'max'): 7841409683.0, ('ogrn', 'count'): 26.0, ('ogrn', 'mean'): 1038978584201.5385, ('ogrn', 'std'): 22694390128.503178, ('ogrn', 'min'): 1027806869771.0, ('ogrn', '50%'): 1037816020004.5, ('ogrn', 'max'): 1127847424495.0};Нет;Культура;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Никулин Алексей Викторович', 'phone': '78124097780', 'email': 'nikulin@kkult.gov.spb.ru'}];Комитет по культуре Санкт-Петербурга;30
238;Сведения о планируемом предоставлении лесных участков для использования;1;5;{'note': 1, 'forest_park': 1, 'type_of_forest_use': 1, 'number_of_forest_plots_planned_for_use': 0, 'area_hectares': 1};{'note': 0, 'forest_park': 0, 'type_of_forest_use': 0, 'number_of_forest_plots_planned_for_use': 0, 'area_hectares': 0};{'note': 0.0, 'forest_park': 0.0, 'type_of_forest_use': 0.0, 'number_of_forest_plots_planned_for_use': 1.0, 'area_hectares': 0.0};{('note', 'count'): 1.0, ('note', 'mean'): 1.0, ('note', 'std'): nan, ('note', 'min'): 1.0, ('note', '50%'): 1.0, ('note', 'max'): 1.0};['Экология'];Экология;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Рябев Игорь Александрович', 'phone': '88125760116', 'email': 'ryabev@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
241;Реестр субъектов малого и среднего предпринимательства в Санкт-Петербурге – получателей поддержки;100;15;{'number': 100, 'name': 76, 'inn': 76, 'region': 1, 'recipient_type': 2, 'subject_category': 3, 'name_of_company': 1, 'inn_of_the_organization': 1, 'date': 35, 'view': 1, 'form': 1, 'sum': 67, 'term': 35, 'violation_information': 1, 'inappropriate_use': 1};{'number': 0, 'name': 0, 'inn': 0, 'region': 0, 'recipient_type': 0, 'subject_category': 0, 'name_of_company': 0, 'inn_of_the_organization': 0, 'date': 0, 'view': 0, 'form': 0, 'sum': 0, 'term': 0, 'violation_information': 0, 'inappropriate_use': 0};{'number': 0.0, 'name': 0.0, 'inn': 0.0, 'region': 0.0, 'recipient_type': 0.0, 'subject_category': 0.0, 'name_of_company': 0.0, 'inn_of_the_organization': 0.0, 'date': 0.0, 'view': 0.0, 'form': 0.0, 'sum': 0.0, 'term': 0.0, 'violation_information': 0.0, 'inappropriate_use': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};Нет;Прочее;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Пахомчик Татьяна Владимировна', 'phone': '78125760035', 'email': 't.pahomchik@cipit.gov.spb.ru'}];Комитет по промышленной политике, инновациям и торговле Санкт-Петербурга;30
244;Государственный охотхозяйственный реестр;17;5;{'number': 17, 'name': 17, 'status': 2, 'area': 17, 'requisites': 17};{'number': 0, 'name': 0, 'status': 0, 'area': 0, 'requisites': 0};{'number': 0.0, 'name': 0.0, 'status': 0.0, 'area': 0.0, 'requisites': 0.0};{('number', 'count'): 17.0, ('number', 'mean'): 9.0, ('number', 'std'): 5.049752469181039, ('number', 'min'): 1.0, ('number', '50%'): 9.0, ('number', 'max'): 17.0};Нет;Экология;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Серебрицкий Иван Александрович', 'phone': '78124175920', 'email': 'serebr@kpoos.gov.spb.ru'}];Комитет по природопользованию, охране окружающей среды и обеспечению экологической безопасности;30
247;Информация о результатах проведения государственной экологической экспертизы объектов регионального уровня;100;6;{'number': 100, 'name': 98, 'customer': 80, 'orders': 100, 'approval': 100, 'result': 2};{'number': 0, 'name': 0, 'customer': 0, 'orders': 0, 'approval': 0, 'result': 0};{'number': 0.0, 'name': 0.0, 'customer': 0.0, 'orders': 0.0, 'approval': 0.0, 'result': 0.01};{('number', 'count'): 100.0, ('number', 'mean'): 50.66, ('number', 'std'): 29.24684909213609, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 101.0};Нет;Экология;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Антипова Юлия Константиновна', 'phone': '78124175927', 'email': 'antipova.j@kpoos.gov.spb.ru'}];Комитет по природопользованию, охране окружающей среды и обеспечению экологической безопасности;30
250;Информация о представительствах субъектов Российской Федерации в Санкт-Петербурге;23;8;{'number': 23, 'region': 23, 'chief': 22, 'phone': 23, 'fax': 17, 'e-mail': 22, 'address': 23, 'coordinate': 23};{'number': 0, 'region': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'e-mail': 0, 'address': 0, 'coordinate': 0};{'number': 0.0, 'region': 0.0, 'chief': 0.043478260869565216, 'phone': 0.0, 'fax': 0.2608695652173913, 'e-mail': 0.043478260869565216, 'address': 0.0, 'coordinate': 0.0};{('number', 'count'): 23.0, ('number', 'mean'): 12.0, ('number', 'std'): 6.782329983125268, ('number', 'min'): 1.0, ('number', '50%'): 12.0, ('number', 'max'): 23.0};Нет;Международные отношения;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Севостьянов Александр Сергеевич', 'phone': '78125766065', 'email': 'sas@kvs.gov.spb.ru'}];Комитет по внешним связям Санкт-Петербурга;30
